Date,Close,High,Low,Open,Volume
2024-07-15,1743.651611328125,1751.9079059532935,1687.518182710956,1709.5025262045137,115736
2024-07-16,1758.8941650390625,1763.584087019137,1746.7783245299718,1756.5980462211683,82608
2024-07-18,1765.9290771484375,1773.403778084159,1729.4350893713286,1758.8452328558149,256654
2024-07-19,1749.4652099609375,1772.2312668250513,1731.5845627867452,1772.2312668250513,97033
2024-07-22,1770.521240234375,1777.8004524156522,1744.1400298934996,1749.465078345823,76144
2024-07-23,1783.3699951171875,1788.0600363642736,1741.6975437862047,1768.5183966225875,166735
2024-07-24,1816.2000732421875,1826.899073456275,1789.0371458742823,1796.7561175455392,105177
2024-07-25,1820.0594482421875,1836.865210496744,1795.925571177905,1795.925571177905,109536
2024-07-26,1841.50634765625,1855.1854952845806,1820.0594460480552,1820.0594460480552,95123
2024-07-29,1868.1806640625,1913.1264331769744,1836.9629438757647,1853.1824801799269,278009
2024-07-30,1898.8609619140625,1918.2071117014711,1878.146754358443,1890.6534502136356,192157
2024-07-31,1880.491943359375,1905.3098493542216,1845.85443508917,1905.3098493542216,92296
2024-08-01,1868.7181396484375,1915.0806306769189,1851.619205445965,1876.04625430664,88629
2024-08-02,1883.1788330078125,1917.0347457202554,1850.837444995206,1852.5473383718677,194311
2024-08-05,1860.9500732421875,1963.9345243958926,1783.1743816032358,1783.1743816032358,638845
2024-08-06,1844.87744140625,1886.8430664900309,1830.2699936318381,1873.3105043566522,75366
2024-08-07,1873.408203125,1888.6995607225879,1848.6880993723905,1862.318345958227,44634
2024-08-08,1902.9158935546875,1910.1951059680976,1874.629301112414,1891.0443246681734,103120
2024-08-09,1886.110107421875,1953.186806756056,1876.9255132904434,1952.9914380762652,172634
2024-08-12,1900.864013671875,1915.0806036169884,1863.490629443125,1899.6915630522092,89770
2024-08-13,1900.912841796875,1935.306077064539,1875.948351472578,1915.0805293867259,167144
2024-08-14,1930.2783203125,1959.9379538969351,1882.724858201918,1921.6501350825304,145391
2024-08-16,1928.121337890625,1990.3820574207825,1913.4631533724887,1930.2783543141234,543473
2024-08-19,1906.01123046875,1945.6227956728824,1892.431555234518,1928.6114275071432,87701
2024-08-20,1904.7366943359375,1921.3558452681855,1885.8623830059664,1919.7380232165976,118220
2024-08-21,1887.6273193359375,1932.5335241913158,1884.4898191251693,1904.7368330549234,90417
2024-08-22,1899.540283203125,1922.8758457297415,1884.489880674354,1897.0890736809158,80107
2024-08-23,1848.996337890625,1916.8948388364142,1838.6031141976525,1916.8457667728217,58532
2024-08-26,1865.4193115234375,1911.0607559508842,1833.5535912697944,1849.1431863512155,142586
2024-08-27,1919.88525390625,1943.9071063689303,1861.4975169781037,1883.0190879419329,338497
2024-08-28,1930.62158203125,1953.0745642282052,1911.992390721245,1945.2797662657813,272889
2024-08-29,1922.875732421875,1946.260245948195,1910.9628309083284,1937.4358921882283,70835
2024-08-30,1915.6693115234375,1926.6506822954316,1882.5289109451544,1922.8758435730563,74116
2024-09-02,1932.1412353515625,1936.3573633114622,1896.3046264442419,1896.3046264442419,205733
2024-09-03,1887.0880126953125,1952.4862288422337,1867.821483689741,1947.2406648859976,223541
2024-09-04,1887.0880126953125,1926.6505067980793,1879.5872883114087,1892.627769642272,131096
2024-09-05,1895.8634033203125,1951.1627121655101,1892.3336856680576,1899.344168596596,148246
2024-09-06,1890.7650146484375,1931.5531174550733,1882.528926656721,1908.1686023818525,116512
2024-09-09,1899.2950439453125,1907.0408894906036,1869.88053151101,1897.1869799499293,101043
2024-09-10,1874.83203125,1941.3578299184524,1872.7239672445676,1903.511181010159,236896
2024-09-11,1831.2984619140625,1931.5529219492453,1813.8948759421849,1887.0389372723166,287460
2024-09-12,1846.5941162109375,1867.5274211246851,1827.9159718823553,1837.2795202349314,71269
2024-09-13,1885.7645263671875,1892.3337199030648,1855.90872306682,1862.6250131091942,207654
2024-09-16,1863.8505859375,1919.3950157802915,1854.1438923063777,1892.3336875028174,108645
2024-09-17,1838.9952392578125,1875.9595472736487,1830.170885787585,1875.9595472736487,56010
2024-09-18,1820.75830078125,1871.2041412071958,1811.492777335817,1843.260354684705,113071
2024-09-19,1849.6826171875,1862.9191479757487,1810.9535085848463,1820.7583462057712,252405
2024-09-20,1860.2227783203125,1872.7239460228209,1839.4855232526777,1853.0651991331054,178811
2024-09-23,1913.904296875,1921.7481669441597,1859.0462784539968,1876.6459140464908,344130
2024-09-24,1906.403564453125,1931.1118268835594,1882.528808964526,1916.8457403779419,160629
2024-09-25,1872.28271484375,1909.982265588632,1818.7972806298317,1909.982265588632,446424
2024-09-26,1851.692626953125,1887.4312116306367,1843.3094430470633,1864.3898435925482,215601
2024-09-27,1802.080078125,1868.7529737794043,1791.0006834540288,1853.1143056885917,214402
2024-09-30,1838.406982421875,1861.6934708658855,1813.3066230261327,1813.796864888112,229244
