Date,Close,High,Low,Open,Volume
2024-07-08,2829.940185546875,2866.0169531537945,2794.50141456098,2838.873576250135,143062
2024-07-09,2882.313232421875,2886.1416918601335,2825.4246355705677,2828.320785805444,209993
2024-07-10,2897.676513671875,2910.929205442713,2848.1998935946867,2895.9585721460257,232495
2024-07-11,2904.20458984375,2923.8382072430945,2867.588085128518,2897.823664188963,257651
2024-07-12,2894.436767578125,2929.3355686842538,2875.3922555256627,2915.3957489653017,124957
2024-07-15,2899.590576171875,2923.9363083245617,2893.0133626431034,2895.958405088956,136293
2024-07-16,2920.54931640625,2949.950606463832,2891.6877590179947,2899.590336862451,315395
2024-07-18,3002.274658203125,3017.637867979745,2898.952746444676,2923.1510840676247,416024
2024-07-19,2892.375732421875,3003.1582826611025,2881.3318218507484,2998.593562158983,155562
2024-07-22,2974.296875,2988.8746927417396,2817.424217334629,2903.4195610898887,240962
2024-07-23,3081.20166015625,3118.358376487791,2939.005331718071,2979.401403145507,585410
2024-07-24,3088.26953125,3133.966820399917,2947.545732443931,3102.111326390082,1046153
2024-07-25,3028.73095703125,3101.080790479414,3018.6687279381226,3035.3573030194066,507075
2024-07-26,3136.371826171875,3197.481454688241,3031.3811147508836,3033.933580644534,309512
2024-07-29,3139.80810546875,3167.8842751723846,3079.2384416645086,3136.4704862645704,533386
2024-07-30,3054.15625,3180.596790146387,3046.1556470199566,3140.053323514098,306432
2024-07-31,3113.64599609375,3152.029810238704,3065.0036657903083,3070.1083578833773,641461
2024-08-01,3146.287109375,3196.696516651445,3102.1606033097564,3113.9407734540623,400745
2024-08-02,3168.96435546875,3215.4959364098436,3121.1563016968953,3131.562215584613,647028
2024-08-05,3109.47412109375,3190.4627919667523,3098.6264996674277,3115.0696540567947,248760
2024-08-06,3161.552490234375,3237.583628482039,3114.9226471922593,3115.3643556663887,636197
2024-08-07,3262.763427734375,3268.015516095219,3170.878244918724,3170.878244918724,273861
2024-08-08,3272.334716796875,3311.062216493129,3240.0866459832623,3270.5187510989363,289623
2024-08-09,3277.243408203125,3302.129114790561,3239.645221610963,3278.1761967891207,140553
2024-08-12,3276.1142578125,3302.325087302972,3250.541424976323,3277.2430948679953,90273
2024-08-13,3301.78515625,3321.909612951077,3249.3634966129966,3278.76478907923,413070
2024-08-14,3287.403564453125,3321.026131704344,3201.1628106874778,3321.026131704344,447194
2024-08-16,3286.86376953125,3318.0321364760293,3232.7241665952265,3303.35605572228,225209
2024-08-19,3287.992919921875,3308.215402056006,3267.0830694437564,3287.6001037727133,82204
2024-08-20,3300.90185546875,3317.5904299053204,3283.77157258367,3303.356057591775,206288
2024-08-21,3289.366943359375,3309.736819976463,3276.850513148875,3300.901692769051,257431
2024-08-22,3301.0,3308.215210179762,3263.1561566984024,3292.410292880164,124001
2024-08-23,3287.992919921875,3329.8123812099316,3279.844920761985,3303.356129680009,131033
2024-08-26,3281.5625,3315.1359341354937,3250.786712236041,3292.360988384806,136267
2024-08-27,3300.4111328125,3312.1913034233717,3250.345407716296,3281.5629077687427,219015
2024-08-28,3356.80859375,3387.780673046902,3298.496846099745,3298.496846099745,597337
2024-08-29,3371.632080078125,3382.7740141520003,3348.0226072203864,3365.2020224458247,170950
2024-08-30,3421.304931640625,3508.527371365141,3383.9030349129885,3398.529983766854,993340
2024-09-02,3366.919921875,3458.461661860376,3353.6180983188247,3439.2697531576882,233417
2024-09-03,3363.3369140625,3426.0662255921734,3357.3485649069435,3372.61375032137,314363
