Date,Close,High,Low,Open,Volume
2024-07-15,1029.7445068359375,1082.5328533957581,1006.2995174478108,1024.0443567379286,506152
2024-07-16,1039.955322265625,1047.6381337354514,1016.1633899719693,1035.6925526582015,172609
2024-07-18,1020.998046875,1049.757177948487,971.2418067738791,1049.757177948487,908363
2024-07-19,999.45361328125,1020.9980904597737,995.1248445027035,1020.9980904597737,231409
2024-07-22,1016.6693115234375,1023.1376229480785,981.7901374820237,995.1248345601699,134421
2024-07-23,1052.6927490234375,1091.4529330025234,1000.1501715493514,1016.7190238216582,525517
2024-07-24,1082.248046875,1151.3096122215977,1056.5239730908554,1064.7835576891778,603374
2024-07-25,1055.1805419921875,1082.2480090424497,1032.0438907297005,1068.7640196090733,136806
2024-07-26,1072.396240234375,1078.7152582733177,1049.607858545924,1055.1805330021132,120967
2024-07-29,1064.7835693359375,1119.515435049467,1056.8723755183341,1071.749443154023,332669
2024-07-30,1019.803955078125,1075.2323584702713,1013.3355830679151,1064.7835479529758,191402
2024-07-31,1024.182373046875,1043.4878180373632,1005.0760258971255,1019.8039212033189,149198
2024-08-01,1050.354248046875,1077.2226182006084,1029.9043843953432,1029.9043843953432,213071
2024-08-02,1016.271240234375,1046.224473546243,1007.0663354880661,1039.0098184748117,120512
2024-08-05,951.040771484375,989.1540386950242,935.4670442662205,971.2417925214723,299516
2024-08-06,953.578369140625,995.1248308276806,945.3685892862966,962.7832738257811,294060
2024-08-07,971.9384155273438,985.1735633726076,955.6680884169645,965.271067142858,90752
2024-08-08,1009.50439453125,1019.7541681184164,957.4095733109406,957.4095733109406,172345
2024-08-09,1025.724853515625,1049.4088715586938,1016.5696935123274,1020.2516672974965,131277
2024-08-12,1041.6468505859375,1074.2371867279862,1010.797982787357,1010.797982787357,228336
2024-08-13,1031.54638671875,1061.9971825829055,1020.3015488914876,1041.6967329902686,129111
2024-08-14,1021.5950927734375,1036.2235001811598,1010.5989759090667,1034.929789354389,107184
2024-08-16,1080.5562744140625,1092.647065416581,1021.5951281245066,1021.5951281245066,369790
2024-08-19,1067.171875,1088.6167418600253,1052.3942958047664,1088.3182773008957,99107
2024-08-20,1107.9720458984375,1124.491094316363,1074.9836324205762,1078.5163742715629,273488
2024-08-21,1081.203125,1112.6988500831208,1052.7922625868648,1110.5593074091119,147080
2024-08-22,1069.858642578125,1114.4899653291855,1066.0772412430595,1088.61672066478,78522
2024-08-23,1068.9630126953125,1074.1377345458775,1054.832289110514,1070.7542859272764,128084
2024-08-26,1042.6419677734375,1084.8352819120391,1036.9698052288836,1068.9629690975655,115332
2024-08-27,1028.11328125,1055.777679683997,1008.1609790646546,1042.691884855296,154849
2024-08-28,1058.4146728515625,1070.7542441987048,1029.5560547458354,1036.3726350723225,109973
2024-08-29,1059.2109375,1071.1524359577786,1047.916294503725,1063.7386827801186,64124
2024-08-30,1109.066650390625,1129.3672217183873,1042.3932851360967,1067.7191640941912,259554
2024-09-02,1074.73486328125,1116.4306197721098,1059.8577950138736,1116.4306197721098,171837
2024-09-03,1074.63525390625,1094.6372373111706,1069.7591182813712,1079.710365893291,108198
2024-09-04,1048.56298828125,1079.461662945976,1030.2029836965398,1050.055675531233,101487
2024-09-05,1077.3221435546875,1091.0051103087367,1045.9260272696083,1057.568939481155,345698
2024-09-06,1090.7066650390625,1103.5934835472103,1070.8538509485597,1074.7348622461561,298364
2024-09-09,1075.3319091796875,1102.050987618125,1064.8830980548637,1090.7066612913363,580855
2024-09-10,1065.181640625,1083.5914499505832,1054.8323181144972,1077.720189167925,61747
2024-09-11,1055.0810546875,1086.4772902857271,1044.8810256278,1067.6694075293879,101052
2024-09-12,1085.382568359375,1098.6177767600589,1055.130871686718,1055.130871686718,102094
2024-09-13,1185.691162109375,1214.997537962539,1084.6859980690044,1085.3825368171372,862988
2024-09-16,1164.94287109375,1225.9937532618733,1151.4091981125216,1219.0278796637945,371798
2024-09-17,1221.864013671875,1243.9060532301535,1154.3448173975823,1176.6356381665069,456932
2024-09-18,1203.9517822265625,1227.2377281421388,1184.3478711617477,1226.7899705472094,186319
2024-09-19,1271.1226806640625,1282.0690538229853,1184.2483556606396,1194.1497991552221,697433
2024-09-20,1316.5999755859375,1343.468346417643,1260.9226675884493,1282.6661211701783,475155
2024-09-23,1323.9637451171875,1345.4087332047227,1307.046623471862,1318.540363532735,215072
2024-09-24,1310.529541015625,1333.467215969962,1289.1343580728233,1322.4710384720725,341557
2024-09-25,1297.8916015625,1309.982392933626,1269.8291290377163,1309.982392933626,106162
2024-09-26,1325.5062255859375,1540.4531810863598,1295.801774780571,1295.801774780571,3874237
2024-09-27,1407.852783203125,1442.9309317155196,1343.4682584952752,1351.6780379343463,1112107
2024-09-30,1334.8106689453125,1433.9250779053807,1328.4916505579233,1420.24211146705,343340
2024-10-01,1312.27099609375,1359.9374972526357,1300.6778896107762,1343.3189620509331,258851
2024-10-03,1302.2203369140625,1346.801978184998,1261.221242235141,1288.6866634309854,216803
2024-10-04,1287.9901123046875,1318.1423216806768,1263.8583352475298,1313.5149669396253,177008
2024-10-07,1250.27490234375,1361.330812775099,1241.915829198336,1291.6720723553206,534628
2024-10-08,1243.20947265625,1293.6622518898766,1226.09325305382,1238.9303873868434,387958
2024-10-09,1263.3109130859375,1308.48960256735,1237.9850359272657,1250.871853287927,295215
2024-10-10,1307.643798828125,1330.432059686438,1274.9041684428823,1274.9041684428823,301956
2024-10-11,1366.60498046875,1395.1152097273323,1308.6389590008023,1312.4701653092234,535295
2024-10-14,1344.2642822265625,1402.6283747582609,1335.1588662117383,1376.2575681381163,505918
2024-10-15,1289.6817626953125,1390.8859079834074,1236.9401473999023,1353.2702627899125,2530465
2024-10-16,1263.3607177734375,1337.4477093319965,1254.8025474532121,1313.5647145224966,1125596
2024-10-17,1238.3333740234375,1285.054436627305,1231.2182071291063,1271.4212749222395,286146
2024-10-18,1251.518798828125,1263.6592734752753,1207.5840121622853,1233.95482083332,242517
2024-10-21,1257.6884765625,1285.651459644995,1242.960702145572,1261.6689758333234,229754
2024-10-22,1182.3077392578125,1256.5938291611506,1169.3214336273454,1245.1498940707895,399259
2024-10-23,1227.9840087890625,1263.8085017521146,1174.346757529898,1181.213142976189,375862
2024-10-24,1262.1168212890625,1278.536380344123,1234.0045459372163,1234.0045459372163,263037
2024-10-25,1219.9732666015625,1277.7403129867205,1209.5244556308767,1239.9255685213814,196591
2024-10-28,1224.5010986328125,1232.6610736175312,1196.7868965183245,1219.0279120887405,118450
2024-10-29,1197.98095703125,1231.914688156925,1182.855108776904,1224.9986194398484,121283
2024-10-30,1226.839599609375,1245.8962640453638,1197.980980074778,1198.627835497317,132753
2024-10-31,1277.491455078125,1283.7109850444256,1208.7780394203592,1224.9488173327404,245524
2024-11-01,1285.1539306640625,1296.2495969651297,1277.4915179585007,1277.5413227907604,42895
2024-11-04,1278.8846435546875,1304.5587901590466,1263.9577717584812,1290.676847978652,227092
2024-11-05,1273.6104736328125,1287.9901001336339,1264.8534481222086,1273.7597666505062,61440
2024-11-06,1306.9969482421875,1313.2661616528417,1266.0475380628593,1280.8251171792826,286762
2024-11-07,1284.30810546875,1320.7794554695417,1276.1978136566054,1313.5648003162894,208741
2024-11-08,1257.3402099609375,1286.4974157744873,1245.1997357480695,1284.3080682855586,82365
2024-11-11,1273.9090576171875,1285.1538951539262,1233.9547719559923,1243.9060201169277,112913
2024-11-12,1263.1119384765625,1313.5647164974084,1253.8572293838897,1269.7792259474948,243258
2024-11-13,1193.3536376953125,1256.4445756915643,1190.1692868556775,1244.90115205389,153041
2024-11-14,1229.07861328125,1242.3635050348253,1179.8697406275846,1194.1995620087694,167512
2024-11-18,1039.258544921875,1219.177154640327,1025.973653337136,1209.0766137775172,1151178
2024-11-19,1104.439208984375,1142.8510010650498,1043.3883282366671,1052.8420136141094,1071311
2024-11-21,1096.4285888671875,1107.6734265875602,1073.1426434952878,1103.9915132979654,240636
2024-11-22,1076.426513671875,1104.1408382339318,1072.7446002758516,1094.4880541960497,192737
2024-11-25,1114.3408203125,1122.7993812694929,1067.7689302180368,1075.7299287657947,419404
2024-11-26,1137.3778076171875,1152.3544840001855,1114.5397427290222,1114.5397427290222,301317
2024-11-27,1137.029541015625,1168.8238503891664,1127.5758556747785,1144.1945122643292,140381
2024-11-28,1124.5408935546875,1148.0754992491002,1102.7973182430476,1148.0754992491002,291757
2024-11-29,1174.744873046875,1181.262989335775,1144.3935654416825,1147.378939960226,423226
2024-12-02,1170.8638916015625,1176.6853477654672,1144.940961759244,1169.32152094628,173538
2024-12-03,1205.59375,1229.8748205187298,1159.320444696657,1169.1722049595057,242624
2024-12-04,1295.1549072265625,1313.5647157426529,1209.1264181833428,1211.0668629233396,1633782
2024-12-05,1303.066162109375,1327.6955016907348,1289.4330005069444,1303.6135293568182,374517
